,Unnamed: 0,source,cos_sim,target,output
450,16697,"— Прекрасная барыня, — отвечал мальчишка, — ехала она в карете в шесть лошадей, с тремя маленькими барчатами и с кормилицей, и с черной моською; и как ей сказали, что старый смотритель умер, так она заплакала и сказала детям: «Сидите смирно, а я схожу на кладбище». ",0.7176653661801853,"— Прекрасная барыня, — отвечал мальчик. — Ехала она в карете в шесть лошадей, с тремя маленькими детьми; и когда ей сказали, что старый смотритель умер, она заплакала и сказала детям: «Сидите, а я пойду на кладбище». ","Когда ей говорили, что старая смотрительница умерла, она заплакала, а детям сказала: — Сидите спокойно."
451,10512,"Но вдруг лицо ее исказилось, она оттолкнула его от себя",0.5084372390776013,"— быстро говорила она. — Скоро, скоро… Вдруг лицо её изменилось, она оттолкнула его от себя. — Нет, это ужасно! ",Но лицо её исказилось.
452,12652,"В ту же самую минуту сотрудники, придав телу Паниковского достаточный размах и инерцию, выбросили его на улицу",0.7068681531213765,В ту же самую минуту сотрудники выбросили Паниковского на улицу,В ту же самое время сотрудники выбросили Паниковского в улицу.
453,784,"Нисколько не смущенный тем разочарованием, которое он произвел, заменив собою старого князя, Весловский весело поздоровался с Левиным, напоминая прежнее знакомство, и, подхватив в коляску Гришу, перенес его через пойнтера, которого вез с собой Степан Аркадьич.",0.353174888452621,Весловский весело поздоровался с Левиным. ,"Нисколько не удивлённый тем разочаровением, которое произвел Весловский, заменив собой старинного князя, весловский весело встретил Левина и перенес её через Пойнтера."
454,16566,"Посмотрите, какую рамочку для портрета подарил мне сегодня Андрей! ",0.953436530849717,"Посмотрите, какую рамочку для портрета пода рил мне сегодня Андрей! ","Посмотри, какую картину подарил мне Андрей сегодня!"
455,17122,"Пили тосты, тоже полушутливые, и за нового губернского предводителя, и за губернатора, и за директора банка, и за «любезного нашего хозяина».",0.7210509448221079,"Пили за губернатора, и за «любезного нашего хозяина». ","Пили такие тосты, как новый губернский предводитель, как губернатор, так и директор банка, так и «любезный наш хозяин»."
456,20,Варя оглянулась на Шарля. ,0.704883622257188,Варя посмотрела на Шарля. ,Варя посмотрела на Шарля и посмотрела на него.
457,8234,"Но никогда, никогда люди не считали себя так умными и непоколебимыми в истине, как считали зараженные. ",0.9490891842990232,"Но никогда, никогда люди не считали себя так умными и непоколебимыми в истине, как считали заражённые. ","Но люди никогда не думали, что они так умны и неколебимы в истине."
458,16379,"Целый день он бился, метался в клетке и ревел, потом лёг подле мёртвой собачки и затих. ",0.3731790855620135,Целый день он прыгал в клетке. ,"Он целый день бился, лёг в клетку и подошёл к мертвой собачке."
459,21450,"- проговорил он тихо, но торжественно: - как живой! ",0.7827710064128921,"— проговорил он тихо, но торжественно. — Как живой! ",— проговорил он торжественно: — Как живой!»
460,11206,"- Подожди, брат, подожди! ",0.6331519767989776,"— Подожди, брат... ","— Подождите, брат, подождите!"
461,9290,Алексей Александрович подошел к Анне и учтиво подал ей руку,0.8204515602537038,Алексей Александрович подошёл к Анне и дал ей руку,"Андрей Александрович подошёл к Анне, учтиво подошёл к её руке"
462,13885,— с волнением переспросил шеф. — Джеральд Каннингем? ,0.6727877235857732,Джеральд Каннингем? ,— переспросил Шеф. — Что с Джеральдом Каннингём?
463,12829,"С ней ли, с другою ли. он это будет. ",0.6882985724375699,"С ней ли, с другой ли, но это будет. ",Он будет это делать.
464,594,"Умытые и чистые, они пошли в подметенный сенной сарай, где кучера приготовили господам постели.",0.7391438976271397,"Умытые и чистые, они пошли в сарай, где для них приготовили постели. ","Умытый и чистый, они пошёл в подметённый сарай, в котором кучера готовили господам посели."
465,17738,Вы давно из Москвы?,0.8095104141065343,Вы давно из Моск вы?,Вы из Москвы давно?
466,12332,"Иди, ступай.",0.9176321192200154,"Иди, ступай...",Иди и ступай!
467,19704,"Я видела, что ему просто жалко было меня за то, что я у бабушки в таком загоне, а больше-то и ничего. ",0.7435916389375343,"Я видела, что ему просто жалко было меня, а больше-то и ничего. ","Я видел, что он просто жалко был меня за то что я с бабушкой в таком загоне."
468,6487,"Да, я скажу Долли все. ",0.6745725009312005,Я скажу Долли всё. ,"Да, и Долли всё скажу."
469,13347,"Внешние отношения Алексея Александровича с женою были такие же, как и прежде. ",0.9572880909638216,"Внешние отношения Алексея Александровича с женой были такие же, как и прежде. ","Внешняя связь Алексея Александрович с женой была такая же, как раньше."
470,18393,Дона Анна!,0.8041568888214313,Дона Анна. ,"Донна Анна, дона Анна, дона Анна, дона Ан"
471,5830,"— Да уж с Шарлем скучать не придется, — мстительно сказала Варя.",0.315918260382264,— С Шарлем? ,— Да уж не придётся скучать с Шарлем.
472,18859,Убийцу никто кроме вас не видел. ,0.4783286344297771,Убийцу только вы видели. ,"Убийцу не видел никто, кроме вас."
473,12339,"— Скажите-ка, любезный, не останавливалась ли тут одна особа, некая мисс Ольсен? ",0.4591547633802823,"— Скажите, здесь живёт мисс Ольсен? ","— Скажи-ка, милый, не остановилась ли тут одинокая особа?"
474,21452,"Вот она, таинственная А.Б., что не велела несчастному Кокорину отрекаться от любви! ",0.3426507675701727,"Б., которая написала несчастному Кокорину: «Если любите, не отрекайтесь»! ","Вот он, таинственный А. Б., не велел несчастному кокорину отказаться от любови!"
475,6885,"Извините, что я так… - Помилуйте, я ваш вопрос очень ценю и понимаю. ",0.7206867652715745,"Извините, что я так... — Я ваш вопрос очень ценю и понимаю. ","Простите, я твой вопрос ценю, понимаю. — Простите, я твой вопрос ценю, понимаю. — Простите, я твой вопрос ценю."
476,8700,"Я знаю вас за истинно великодушного человека, — сказала Бетси, остановившись в маленькой гостиной и особенно крепко пожимая ему еще раз руку. — Я посторонний человек, но я так люблю ее и уважаю вас, что я позволяю себе совет. ",0.7211173813643972,"Я знаю вас как великодушного че ло века, — сказала Бетси, остановившись в гостиной. — Я посторонний человек, но я так люблю её и уважаю вас, что хочу дать вам совет. ","Я знаю тебя за истинно великого человека, — сказал Бетси и ещё раз пожимал ему руку."
477,21241,"Эллочка приобрела у домашнего скорняка Фимочки Собак шиншилловый палантин (русский заяц, умерщвленный в Тульской губернии), завела себе голубиную шляпу из аргентинского фетра и перешила новый пиджак мужа в модный дамский жакет. ",0.8089898156091679,"Затем Эллочка приобрела шиншилловый палантин (русский заяц, убитый в Тульской губернии), шляпу из аргентинского фетра и перешила новый пиджак мужа в модный дамский жакет. ","Эллочка купила у своего домашнего заяца Фимочку Собак красный палантин, завела себе аргентинскую шляпу, перешила нового пиджак мужчины в модный дамский пиджак."
478,15102,"- Я сказала, что если она сюда войдет, то я отсюда выйду и тоже слово сдержу, - сказала Варя",0.7821410006261195,"— Я сказала, что если она сюда войдёт, то я отсюда уйду, и тоже слово сдержу, — сказала Варя","— Сказала Варя. — Если она сюда пойдёт, — сказала она. — Я сказала. — Если она сюда пойдёт, — сказала она. — Я сказала. — Если она сюда пойдёт, — сказала она. — Я скажу, что"
479,15883,За дверью стало тихо,0.4960803678334919,"За дверью стало тихо, и он продолжил: — Не смотрите на меня как на зверя или на чёрта. ",За дверью всё было тихо
480,7717,В полдень мы были на месте преступления. ,0.5476209280952506,— А на месте преступления были? ,В полдень нам было на месте преступления.
481,9055,"Он шел по дорожке к катку и говорил себе: Надо не волноваться, надо успокоиться. ",0.4569954681541957,«Надо успокоиться. ,Он шёл по дороге к катке и сказал себе: надо не волноваться.
482,3768,"Город давал нам что-то вроде завтрака, пили шампанское, городской голова говорил речь; я ел и слушал, а душой был здесь, у вас… (Оглядывает сад.) ",0.7967971337482797,"Город давал нам что-то вроде завтрака, пили шампанское, городской голова говорил речь, я ел и слушал, а душой был здесь, у вас... ","(Осматривает сад.) Город дал нам завтрак, пить шампанское; я ела и слушала, и душой был тут, у тебя..."
483,9688,Те помогли офицеру подняться. ,0.3499645081029299,Даже офицеру штаба! ,Она помогла офицеру поднять оружие.
484,9149,– Таких романов нынче нет. ,0.5038152491892929,— Таких романов сейчас нет. ,— таких романов всё ещё нет.
485,673,Был хороший августовский день.,0.477349119368477,"Был хороший августовский день: голубое небо, солнце… Но на зелёных деревьях уже появились золотистые листья. ",Был добрый августовский день!
486,10776,Он мне показывал своей работы кошелек: редкая дама может так искусно вышить,0.8197908033940456,Он мне показывал своей работы кошелёк — редкая дама может так искусно вышить,Он показал мне свой кошелек
487,18663,— воскликнул д’Эвре.— Пгек’асная идея! ,0.443820581832111,— крикнул д’Эвре. — Есть прекрасная идея! ,— воскликнула д’Евре. — Пгек’асная идея! — воскликнула она. — Пгек’асная идея! — воскликнула
488,22042,Велел ей что-то отец. ,0.3924248754785221,— Отец. ,Он велел ей кое-что.
489,22748,"Степан Аркадьич не обедал дома, но обещал приехать проводить сестру в семь часов.",0.974319222165327,"Степан Аркадьич не обедал дома, но обещал приехать про водить сестру в семь часов. ","Степан Аркадийич не ужинал дома, а обещал прийти проводить свою сестру в семи часов."
490,20688,"Я, конечно, без предрассудков, но на третий день пошел в церковь на похороны. ",0.8768510358070698,"Я без предрассудков, но на третий день пошёл в церковь на похороны. ","На третий день я пошел в церкви, чтобы похоронить."
491,21074,"По этому письму я все поняла и верно поняла; он недавно мне подтвердил это сам, то-есть все, что я теперь вам говорю, слово в слово даже. ",0.4531829758210443,По этому письму я всё поняла. ,"По этой книге я всё понял и правильно понял; он мне недавно подтвердил это само, то есть всё, о чём я сейчас вам говорю."
492,11613,"- Вот, князь, - сказала Аглая, положив на столик свой альбом, - выберите страницу и напишите мне что-нибудь. ",0.7447734787062945,"Пришла Аглая. — Вот, князь, — сказала Аглая, положив на столик свойальбом, — выберите страницу и напишите мне что-нибудь. — Что же мне написать? ","— Вот князь, — сказал Аглая. — Выберите страницу, напишите мне кое-что."
493,1236,— велел Эраст Петрович.,0.4289004480275233,"Вы, Эраст Петрович, в карты играете? ","— велел Ераст Петрович, — сказал он."
494,8402,"После этого Кити с невольною улыбкой умиления вспомнила сконфуженность своего мужа, его неоднократные неловкие подходы к занимавшему его делу и как он, наконец, придумав одно-единственное средство, не оскорбив, помочь Долли, предложил Кити отдать ей свою часть именья, о чем она прежде не догадалась.",0.605071923303516,"После этого Кити с улыбкой вспомнила поведение своего мужа, и как он, наконец, придумал единственное решение помочь Долли — пред ложил Кити отдать ей свою часть именья. ","Кити с лёгкой улыбкой вспомнила о своём муже, о неоднократных неловких подходах к делу Долли."
495,14448,"это все такие хозяйки, что... ",0.8952046631376217,"это всё такие хозяйки, что... ",Это все такие хозяева...
496,22485,"Хотя особенного в моей жизни за это время ничего не случилось, но есть все же некоторые факты, которые вас должны заинтересовать... ",0.7114773632383006,"Есть некоторые факты, которые вас должны заинтересовать... ","Хотя особого в моей жизнь за это время не произошло, но есть всё же несколько фактов, которые Вас должны интересовать..."
497,18587,— «Нет». — «Ха-ха!» ,0.7880834680310016,— «Нет». — «Хаха!» ,— Нет. — Ха-ха!
498,22799,"— Что вы читали на этой неделе, пока мы не виделись? ",0.8234910813339427,"— Что вы читали на этой неделе, пока мы не виделись? ","— Что ты читала на эту неделю, пока не виделась?"
499,7632,"Меня зовут барон Тузенбах-Кроне-Альтшауер, но я русский, православный, как вы. ",0.9757993527410498,"Меня зовут барон Тузен бах-Кроне-Альтшауер, но я русский, православный, как вы. ","Но я русской, православной, как ты."
500,7353,"Горе ее было тем сильнее, что оно было одиноко. ",0.9244543331662208,"Горе её было тем сильнее, что оно было одиноко. ",Горе её было сильнее.
501,18278,"Она чувствовала, что боится его и боится предстоящего свидания. ",0.5240264387263606,"Она чувствовала, что боится встречи с мужем. ","Она почувствовала, что боялась его, и боялась предстоящего встречи."
502,11145,"Полтора миллиона, да еще князь, да еще, говорят, идиот в придачу, чего лучше? ",0.7839659578729924,"Полтора миллиона, да ещё князь, да ещё, говорят, что идиот, чего лучше? ","Полтора млн., да ещё князь."
503,11269,"Прежде он чувствовал, что без этого дела жизнь его будет слишком мрачна. ",0.5940700539299902,"Раньше он чувствовал, что без этого дела жизнь его будет неинтересна. ","Прежде она чувствовала, что жизнь её будет очень мрачно."
504,2226,"Алексей Александрович ничего особенного и неприличного не нашел в том, что жена его сидела с Вронским у особого стола и о чем-то оживленно разговаривала; но он заметил, что другим в гостиной это показалось чем-то особенным и неприличным, и потому это показалось неприличным и ему. ",0.9524178122927636,"Алексей Александрович ничего особенного и неприличного не нашёл в том, что жена его сидела с Вронским у особого стола и о чём-то оживлённо разговаривала; но он заметил, что другим в гостиной это показалось чем-то особенным и неприличным, и потому это показалось неприличным и ему. ","Николай Александрович не нашел ничего особого, неприличного, но он заметил, что другие в гостиной показались чем-то особным, неприличным; но он заметил, что другие в гостиной показались чем-то особным, неприличным; и поэтому это показалось ему неприличным."
505,14370,Ольга (обнимает Ирину). ,0.5126698129558052,Ольга (обнимает обеих сестёр). ,Ольга (вспоминает Ирину)
506,15995,"— Дело не в надежной любви, а в счастье… — С ним я буду счастлива… Состояние у него — слава богу, и не голяк он какой-нибудь, не нищий, а дворянин. ",0.3930478000437444,"Он не нищий, а дворянин. ","— Дело — не надежная любовь, а счастье..."
507,1992,"Она вошла к нему в кабинет, чтоб объявить ему свое решение",0.8651554557702773,"Она вошла к нему в кабинет, чтобы объявить ему своё решение","Она подошла к нему к кабинету, чтобы сообщить ему своё решение"
508,9551,"Наравне с мужиками, целый день?",0.7832167705981339,"Вместе с мужиками, целый день? ",Весь день?
509,3560,Ошибку совершил. ,0.692883541367711,Ошибку сделал. ,Ошибку сделал.
510,14140,"Для прохлаждения широко раздвинул ноги, стоя за штурвалом. ",0.943987090521356,"Для  прохлаждения широко раздвинул ноги, стоя за штурвалом. ",Для охлаждения широко раздвинула ноги.
511,4583,"Своими просторами, своим многочисленным, невежественным населением, своей неповоротливой и агрессивной государственной машиной. ",0.4135407232893415,У вас агрессивная государственная машина. ,"Свои просторы, своё многочисленное, невежественное население, своя неповоротливая и агресивная государственная машина."
512,15061,"— Ирландец, — строго поправил Маклафлин. — Это совсем не одно и то же",0.7223003709006011,"— Ирландец, — поправил её Маклафлин","«Ирландец», — строго сказала Маклафлина. — Он совсем не один и тот же."
513,2821,Лизавета Прокофьевна прикрыла ее концом своей шали,0.937908387455383,Лизавета Прокофьевна прикрыла её концом своей шали,Лизавета прокофьевна закрыла её концом своёй шали
514,8018,"— Хорошо бы теперь цыган послушать, — бормочет он, — пошли, Сережа, за коньяком!",0.3344554398865373,Иногда говорит: «Хорошо бы цыган послушать!.. ,"— Лучше бы послушать цыган, — говорит он. — Пошли, Серёжа, за коняком!"
515,5142,"Неси сюда к столу стул, давай карандаши, бумагу… И какой радостью засияли твои глаза!",0.7088446318561477,"Неси сюда к столу стул, давай карандаши, бумагу... ",И какой радастью засияли ваши глаза.
516,11680,"И, как бы отвечая на его мысль, священник сказал ему: – Вы собираетесь вступить в брак, и бог, может быть, наградит вас потомством, не так ли? ",0.6152687250254639,"Вы собираетесь вступить в брак, и Бог, может быть, наградит вас детьми, не так ли? ","И священник говорил ему: — Вы собираетесь присоединиться к браку, и Бог, возможно, наградит Вас потомством."
517,16370,"Что если бы воротить жизнь, - какая бесконечность! ",0.7798996200297368,"Что если бы вернуть жизнь, — какая бесконечность! ","Что, если бы жизнь воротить, — какая бесконечность!"
518,7749,"Увидать сына на гулянье, узнав, куда и когда он выходит, ей было мало: она так готовилась к этому свиданию, ей столько нужно было сказать ему, ей так хотелось обнимать, целовать его. ",0.9273209602229088,"Увидать сына на прогулке, узнав, куда и когда он выходит, ей было мало: она так готовилась к этому свиданию, ей столько нужно было сказать ему, ей так хотелось обнимать, целовать его. ","Увидать сыну на прогулке, узнав, куда он выходит ей мало: она готовилась к этой встрече, ей надо было ему сказать, ей такое желание было обнимать и целовать её."
519,9669,"На Стиву, разумеется, нечего рассчитывать. ",0.4343782697286663,"«На Стиву, конечно, нечего надеяться. ",На Стиву нет никакого смысла рассчитывать на него.
520,12390,Увидимся ли мы еще когда-нибудь?,0.9010052649531864,Увидимся ли мы ещё когда-нибудь?,Когда-нибудь мы увидимся?
521,9153,— «Да по всему». — «Однако ж?» ,0.4766976710284625,— «Да по всему. ,— Да по всему. — Однако ж?
522,21049,"Силы мои оставляют меня постепенно, и я чувствую, как выходят из моего тела здоровье и молодость. ",0.3681741717299787,Здоровье и молодость уходят. ,"Силы моих оставляют меня постоянно, и мне кажется, как выходит из моего организма здоровье, молодость и здоровье."
523,9276,А!.. ,0.5118816711217969,Она была раздражена. — А!.. ,А!.
524,10419,Я одна теряю голову. ,0.3936262527496096,Я одна. ,"Я одна потеряю голову, и я одна потеряю голову, и"
525,11533,"Камышев поглядел на меня с удивлением, почти с ужасом, покраснел и сделал шаг назад. ",0.5987485714724999,"Камышев посмотрел на меня с удивлением, почти с ужасом, покраснел, отвернулся, отошёл к окну и засмеялся","Камышев посмотрел на меня удивлённо, почти ужасно, пошёл назад."
526,13418,— Почему?,0.3809618405691814,— Почему вы мне всё это рассказываете? ,— Зачем?
527,18366,"Случай действительно редкий, почти невозможный, я соглашаюсь, но… - Папаша, вам обедать накрыли, - возвестила Варвара Ардалионовна, входя в комнату",0.5665072856221748,"— Папаша, вам обедать приготовили, — сказала Варвара Ардалионовна, входя в комнату","— Папаша, вас обедать накрыли, — возвещала Варвара ардалионовна и вошла в комнату."
528,478,Особенно для юных романтиков в период полового созревания.,0.4709877584444771,Особенно для молодых романтиков...,Особенно юные романтики в период половых созреваний.
529,13594,"Привычный жест крестного знамения вызвал в душе ее целый ряд девичьих и детских воспоминаний, и вдруг мрак, покрывавший для нее все, разорвался, и жизнь предстала ей на мгновение со всеми ее светлыми прошедшими радостями. ",0.5088513763655217,Привычное движение вызвало в душе её целый ряд девичьих и детских воспоминаний. ,Вдруг в душе её вдруг разорвался мрак.
530,13658,"Где-то, когда-то, давно-давно тому назад, я прочел одно стихотворение. ",0.804406271263099,"Где-то, когда-то, давно-давно, я прочёл стихотворение. ",Я прочел один стих.
531,11355,Горько!,0.8404040509424073,Горько!» ,Горько.
532,18653,Но не останавливаться же на полпути?,0.9777797011507898,Но не останавливаться же на полпути? ,Но не остановиться же на полдороги?
533,6708,"Вы честнее всех, благороднее всех, лучше всех, добрее всех, умнее всех! ",0.943639034749846,"Вы честнее всех, лучше всех, добрее всех, умнее всех! ","Вы честнее всего, честнее всего, лучше всего, хорошо всего, умнее всего!"
534,14230,"- Нет, - ответил князь, - нет, не люблю. ",0.6669423774840775,"— Нет, — ответил князь, — не люблю. ","— Нет, — отвечал князь, — нет, не нравлю."
535,15193,"Интересно, Абдул-Гамид уже переправился на азиатский берег или нет? ",0.532772867600138,"Интересно, султан уже на азиатском берегу или нет? ",Интересно: Абдул-Гамид уже переехал на Азиатский берег?
536,17556,"- Нельзя будет; я уверен, что я от страха заговорю, и от страха разобью вазу. ",0.966918044041174,"— Нельзя будет; я уверен, что я от страха заговорю, и от страха разобью вазу. ","— Нет, — сказал он. — Нельзя быть, — сказал он. — Нельзя быть. — Нельзя быть. — Нельзя быть. — Нельзя быть. — Нельзя быть. — Нельзя быть"
537,6209,"Я вас на руках носил, Аглая Ивановна",0.6142197404654705,Аглая Ивановна,Я вас носил на руках.
538,2902,"Намерения своего относительно заграницы Персиков не выполнил, и 20-й год вышел еще хуже 19-го. ",0.7441972667842399,"Намерения своего относительно заграницы Персиков не выполнил, и 20й год вышел ещё хуже 19го. ","Персиков не исполнил намерения своего по отношению к загранице, и 20 год вышел хуже 19го."
539,9672,"— Нет, Котик любит свою маму. ",0.9049190116841362,"— Нет, Котик любит свою маму. ","— Нет, Кошик любит маму. — Нет, Кошик любит маму. — Нет, Кошик любит сво"
540,11397,Дона Анна!,0.8041568888214313,Дона Анна. ,"Донна Анна, дона Анна, дона Анна, дона Ан"
541,18476,Гнев проезжего прошел; он согласился ждать лошадей и заказал себе ужин. ,0.6420629837321359,"Проезжий успокоился, согласился ждать лошадей и заказал себе ужин. ","Гнев прохожих прошел, он согласился ожидать лошадей, заказал себе обед."
542,11692,"Дядя Каренин, важный чиновник и когда-то любимец покойного императора, воспитал их.",0.8856927982212597,"Дядя Каренин, важный чиновник и когда-то любимец императора, вос питал их. ",Воспитал их дядя Каренин.
543,23304,Прощайте!,0.9424128751384696,Прощайте! ,Прощай!
544,499,Это было уже второе письмо от Марьи Николаевны. ,0.4387619979536499,Это было письмо от Анны. ,Это была уже вторая письмо от Марии Николаевны. — Это была уже вторая письмо от Марии Николаевны. —
545,5253,Есть и другие. ,0.6801731670465949,Есть и другие. ,Есть другие люди.
546,13296,"Я не знаю только, что он решит об Сереже.",0.7044448891112647,"Я не знаю только, что он решит о Серёже. ","Я только не знаю, что она решит об Серёже."
547,11173,"То она была как будто влюблена в него, то она становилась холодна, раздражительна и непроницаема. ",0.8395304744241342,"То она была как будто влюблена в него, то становилась холодна и раздражительна. ","Она становилась холодной, раздражительной и нетерпеливой."
548,14473,"Вся душа у нее дрожала, но воротник ловко вел свою линию",0.4996481785715705,"Вся душа у неё дрожала, но воротник ответил: — Где была? ","Все души у неё дрожали, но всё душа у неё дрожала."
549,9264,"— Граф Зуров еще давеча расписал всю эскападу в сочнейших красках, а сегодня еще и эта статья… — Какая статья? ",0.3857153547646289,— Какая статья? ,— А сегодня ещё эта статья...
550,13175,— Не Урбенин!,0.4125430938193031,После Урбенина на допрос пришёл граф. ,"— Нет, Урбенин."
551,17499,"А Жилин знал, что его письмо не дойдёт, а другого не писал. ",0.7721974746728463,"А Жилин знал, что его письмо не придёт к матери, и другого не писал. ","А Жилин знал, что письмо не дойдет, и другого не пишет."
552,13226,"Ничего, я так только… (Идет, отворяет другую дверь и, заглянув в нее, затворяет.) ",0.7564514163917208,"(Идёт, отворяет другую дверь и, заглянув в неё, затворяет.) ","(Идет, открывает дверь ещё одну и, глядя в неё, открывает.)"
553,17909,"Если я уеду от него, он в глубине души будет рад».",0.8520053855448312,"Если я уеду от него, он в глубине души будет рад. ","«Если я пойду от него, то он будет рад»"
554,13050,Князь ушел из гостиной и затворился в своей комнате. ,0.4543761147300808,IX  Князь уединился в своей комнате. ,"Князь ушёл из гостиной, и зашёл в свою комнату."
555,9138,"Утешать Кити тем, что я несчастна, подчиняться ее покровительству? ",0.6735575983171749,"Утешать Кити тем, что я несчастна? ","Утешать Кити тем, что мне несчастно, подчинять её покровительство?"
556,16472,"Помощь и утешение вы найдете не во мне, но я все-таки приехала только затем, чтобы помочь вам, если могу. ",0.8431495670049216,"Помощь и утешение вы найдёте не во мне, но я всё-таки приехала, чтобы помочь вам, если могу. ","Помощь, утешение вы найдёте не во мне."
557,19005,В пять часов скрип отворенной двери разбудил его. ,0.6042814027159243,В пять часов звук открытой двери разбудил его. ,В пятнадцать часов скрип открываемой двери будил её.
558,15741,Выходило еще голландское семейство эквилибристов. ,0.5105182892550706,Потом вышла семья эквилибристов. ,Входило ещё голландские эквилибристы.
559,12362,"– Передайте вашей жене, что я люблю ее, как прежде, и что если она не может простить мне мое положение, то я желаю ей никогда не прощать меня. ",0.7250454986736129,"— Прощайте, — сказала она, удерживая его за руку и глядя ему в глаза. — Передайте вашей жене, что я люблю её, как преж де, и что если она не может простить мне моё положение, то я желаю ей никогда не прощать меня. ",— Передайте своей жене: я нравлюсь ей как прежде.
560,5454,— полюбопытствовал Лукан. — Оказалась жена паши?,0.3350163770771609,— Это была жена паши? ,"— посмотрел Лукан, — жена Паши?"
561,22145,"Наконец она перестала, отерла слезы, и мы снова пошли. ",0.7196518371434025,"Наконец она перестала плакать, и мы снова пошли. ","Наконец он перестал, отернул слезы и мы пошли снова."
562,1290,"Когда он оглянулся, она тоже повернула голову. ",0.930515167062802,"Он оглянулся, она тоже повернула голову. ","Когда он посмотрел на него, он тоже повернул голову, когда он посмотрел на него."
563,11109,У вас слезы на глазах. ,0.7465832926399538,У вас слёзы на глазах. ,У вас на глазах слезы.
564,4885,"Княгиня же, со свойственною женщинам привычкой обходить вопрос, говорила, что Кити слишком молода, что Левин ничем не показывает, что имеет серьезные намерения, что Кити не имеет к нему привязанности, и другие доводы; но не говорила главного, того, что она ждет лучшей партии для дочери, и что Левин несимпатичен ей, и что она не понимает его. ",0.7122474570583942,"Княгиня же говорила, что Кити слишком молода, что Левин ничем не показывает, что имеет серьёзные намерения; но не говорила главного, того, что она ждёт лучшего жениха для дочери, и что Левин несимпатичен ей. ","Говорила Кити Слишком молода; Левин не показывает ничем, что у неё серьёзных намерений, что у неё нет привязанности."
565,5497,"– Мне совершенно все равно, что думает твоя мать и как она хочет женить тебя, – сказала она, дрожащею рукой ставя чашку",0.5736940910997842,"— Здесь ты можешь быть совершенно спокоен, — сказала она и, отвернувшись от него, стала пить кофе. — Мне всё равно, что думает твоя мать и как она хочет женить тебя, — продолжала она, дрожащею рукой ставя чашку. — Женшина, которая не поняла сердцем, в чём счастье и честь её сына, у той нет сердца","— Мне абсолютно всё равно, как думает ваша мать, — сказала она. — Я очень хочу женить вас, — сказала она. — Мне абсолютно всё равно, как думает ваша мать, — сказала она. — Мне абсолютно всё равно, что"
