,Unnamed: 0,source,cos_sim,target,eng_trans
563,11109,У вас слезы на глазах. ,0.7465832926399538,У вас слёзы на глазах. ,You have tears in your eyes.
564,4885,"Княгиня же, со свойственною женщинам привычкой обходить вопрос, говорила, что Кити слишком молода, что Левин ничем не показывает, что имеет серьезные намерения, что Кити не имеет к нему привязанности, и другие доводы; но не говорила главного, того, что она ждет лучшей партии для дочери, и что Левин несимпатичен ей, и что она не понимает его. ",0.7122474570583942,"Княгиня же говорила, что Кити слишком молода, что Левин ничем не показывает, что имеет серьёзные намерения; но не говорила главного, того, что она ждёт лучшего жениха для дочери, и что Левин несимпатичен ей. ","The Princess, on the other hand, with the custom of women to go around the question, said that Kitty was too young, that Levin showed nothing that had serious intentions, that Kitty had no affection for him, and that other arguments; but she did not say the main thing, that she was waiting for the best party for her daughter, and that Levin was unsatisfied with her, and that she did not understand him."
565,5497,"– Мне совершенно все равно, что думает твоя мать и как она хочет женить тебя, – сказала она, дрожащею рукой ставя чашку",0.5736940910997842,"— Здесь ты можешь быть совершенно спокоен, — сказала она и, отвернувшись от него, стала пить кофе. — Мне всё равно, что думает твоя мать и как она хочет женить тебя, — продолжала она, дрожащею рукой ставя чашку. — Женшина, которая не поняла сердцем, в чём счастье и честь её сына, у той нет сердца",""" I don't care what your mother thinks and how she wants to marry you,"" she said, with a shivering hand, putting the cup on."
566,22482,"Но я, как человек верующий, не могу в таком важном деле поступить противно христианскому закону",0.8696235004138533,"Я, как человек верующий, не могу в таком важном деле поступить против христианского закона","But as a man of faith, I can't do such an important thing against Christian law."
567,5779,"Пред ним сидела совершенно другая женщина, нисколько не похожая на ту, которую он знал доселе и оставил всего только в июле месяце в сельце ""Отрадном"".",0.5313179114667048,"Тот изумился: перед ним была совершенно другая женщина, нисколько не похожая на ту, которую он знал.","There was a completely different woman sitting in front of him who was nothing like the one he knew before and left only in July in the village of ""Graden""."
568,8831,"на, вот он.",0.9366216366274116,"на, вот он. ","Here, here it is."
569,6994,"Если рассмотреть фотографии Эллочки Щукиной, висящие над постелью ее мужа, инженера Эрнеста Павловича Щукина (одна — анфас, другая — в профиль), то не трудно заметить лоб приятной высоты и выпуклости, большие влажные глаза, милейший в Московской губернии носик и подбородок с маленьким, нарисованным тушью пятнышком.",0.8510782617648526,"Если рассмотреть фотографии Эллочки Щукиной, висящие над постелью её мужа, инженера Эрнеста Павловича Щукина (одна — анфас, другая — в профиль), то нетрудно заметить лоб приятной высоты, большие глаза и милейший в Московской губернии носик. ","If you look at the pictures of Elcle of Schukin hanging over her husband's bed, engineer Ernest Pavlović Shukin (one anphas, the other in a profile), it is not difficult to see the forehead of pleasant heights and convulsions, the big moist eyes, the cutest nose and chin in Moscow, with a small, painted masculine spot."
570,10623,— Я не чувствую себя способным сделать ее счастие,0.4682108629001689,"— Я не чувствую, что я могу сделать её счастье",- I don't feel able to make her happy.
571,13845,"Она знает это и не просит тебя; она прямо говорит, что она ничего не смеет просить. ",0.6028228826984885,Она знает это и ничего не может просить. ,"She knows it, and she doesn't ask you; she says she doesn't dare ask for anything."
572,13219,"— воскликнул долго сдерживавшийся Ипполит Матвеевич. — Мы, мы. ",0.8155479209627866,"— воскликнул Ипполит Матвеевич. — Мы, мы. ",- cried out the long-held Ippolit Matvejević.
573,367,"Предположите, наконец, тысячу вероятностей: ну, его не было дома, когда пришло письмо, и он, может быть, его и до сих пор не читал? ",0.5775487846423908,"Наконец его могло и не быть дома, когда пришло письмо, и он, может быть, его и ещё не читал? ","Suppose, at last, a thousand chances: well, he wasn't at home when the letter came, and maybe he hasn't read it yet?"
574,21742,"Сверх того, отъезд был ей приятен еще и потому, что она мечтала залучить к себе в деревню сестру Кити, которая должна была возвратиться из-за границы в середине лета, и ей предписано было купанье. ",0.637401915477836,"Дарья же Александровна мечтала пригласить к себе в деревню сестру Кити, которая должна была возвратиться из-за границы в середине лета. ","On top of that, she was pleased to leave because she wanted to take her sister Kitty to her village, who was to return from abroad in mid-summer, and was required to bathe."
575,1663,"Ох, Настенька, Настенька! ",0.9272989428323826,"— Ох, Настенька, Настенька! ","Oh, Nastyka, Nastyka!"
576,24146,"— Такое, что чуднее и выдумать нельзя… — выговорил он. — Вчера я вспомнил, какой на том барине галстух был, а нынче ночью задумался и самое лицо вспомнил",0.4163854425126985,"— сказал Сергей. — Вчера я вспомнил, какой галстук был на том человеке, а сегодня ночью вспомнил его лицо. — Так кто же это был? ",""" Yesterday I remembered the tie I was wearing, and today I thought about it and I remembered the face."
577,12181,Русская и французская речь явно заглушали румынскую. ,0.4394712023297145,"И ещё: русской и французской речи было больше, чем румынской. ",The Russian and French speeches were clearly silenced by the Romanians.
578,5842,"Разумеется, вы совершенно свободны и ни к какому сотрудничеству я вас принуждать не собираюсь",0.4063411698902657,Вы совершенно свободны. ,"Of course, you're completely free and I'm not gonna force you into any kind of cooperation."
579,2605,"Il parait, que mon Бобик dеjа ne dort pas, проснулся. ",0.8305998575034192,"Il parait, que mon Бобик deja ne dort pas, проснулся. ","Il parait, que mon Bobick deja ne dort pas, woke up."
580,13979,"— перебила Настенька, — что ж из этого? ",0.904857036466997,"— перебила Настенька, — что ж из этого? ",""" interrupted Nastenka, ""what of it?"
581,14974,"Каролина Егоровна уже сходила с дворцовой лестницы и стояла за колонною, ожидая, пока подадут карету, Сергей Ильич уже заговорил о колонне, уже хотел сказать, что имел счастие видеть ее там, проезжая в эту минуту по площади на своей английской лошади, как Петр Петрович невзначай схватил эту колонну обеими руками и пустился рассуждать об архитектуре - перестроивать все дворцы и домы, протягивать фронтоны во всю длину зданий, воздвигать арки в готическом стиле и восхищаться сладострастною формою куполов у афинян в лучшие времена греческого вкуса. ",0.8694091474184197,"Каролина Егоровна уже сходила с дворцовой лестницы и стояла за колонной, ожидая, пока подадут карету, Сергей Ильич уже заговорил о колонне, уже хотел сказать, что видел её там, проезжая в эту минуту по площади на своей английской лошади, как Пётр Петрович схватил эту колонну обеими руками и начал рассуждать об архитектуре — перестраивать все дворцы и дома, протягивать фронтоны во всю длину зданий, воздвигать арки в готическом стиле и восхищаться формой куполов у афинян. ","Caroline Egorovna had already gone from the palace ladder and stood behind the convoy, waiting for the carriage to be delivered, Sergei Ilić had already spoken about the convoy, already wanted to say that he had been happy to see it there, passing through the square of his English horse at that moment, as Peter Petrovich had taken the convoy with both hands, and had come to talk about the architecture - to rebuild all the palaces and houses, to extend the front"
582,871,Князь протянул старшему офицеру руку. ,0.4956853279203371,Князь подавал руку офицерам. ,The Prince extended his hand to the Chief Officer.
583,9687,"Хотя я не интересуюсь: дети меня кормят шоколадом, котлетками и чем только хотите. ",0.8385285979173897,"Хотя мне это не интересно: дети меня кормят шоколадом, котлетками и чем только хотите. ","Although I'm not interested in children feeding me chocolate, cutlets, whatever you want."
584,15544,"– Она очень милая, очень, очень жалкая, хорошая женщина, – говорил он, рассказывая про Анну, ее занятия и про то, что она велела сказать",0.7278799207784645,"— Она очень милая, очень жалкая, хорошая женщина, — говорил он, рассказывая про Анну и про то, что она просила передать Кити","She's a very nice, very, very pathetic, good woman,"" he said, talking about Anna, her classes, and what she told me to say."
585,2524,Почему лошадь не дает столько молока? ,0.8675157738877765,Почему лошадь не даёт столько молока? ,Why doesn't the horse give so much milk?
586,17460,"Пришедшая предложить свои услуги франтиха-горничная, в прическе и платье моднее, чем у Долли, была такая же новая и дорогая, как и вся комната. ",0.6852964905600226,"Горничная, которая пришла предложить свою помощь, в причёске и платье моднее, чем у Долли, была такая же новая и дорогая, как и вся комната. ","When she came to offer her services as a maid, in her hair and dress more fashionable than Dolly's, she was as new and expensive as the whole room."
587,14429,"Иногда ведь хочется друга подле; и мне видно друга захотелось… - помолчав, прибавил князь",0.4301800657662908,"Мне, видно, друга захотелось","Sometimes I want a friend by my side, and I can see a friend by my silence, by adding a prince."
588,10963,"И по одному этому взгляду невольно просиявших глаз ее Левин понял, что она любила этого человека, понял так же верно, как если б она сказала ему это словами. ",0.4808510159617526,"И по глазам её Левин понял, что она любила этого человека. ","And by one look, Levin's involuntarily shining eyes realized that she loved this man, and he understood as well as if she had told him that in words."
589,17304,Судимостей за этот год много?,0.9795190389940652,Судимостей за этот год много? ,How many convictions this year?
590,7111,"- действительно удивился, наконец, Рогожин; - тьфу чорт, да ведь он и впрямь знает",0.5594842158974541,"— действительно удивился, наконец, Рогожин. — Тьфу, чёрт, да ведь он и правда знает","- He was really surprised, at last, by Rogozhin; - fu chort, for he really knows."
591,8039,"Простите, пожалуста. ",0.6553940247747287,"Простите, пожалуйста","Excuse me, please."
592,21242,"Она как будто что-то хотела и не решалась сказать ему и, тоже как бы предчувствуя, что их отношения не могут продолжаться, чего-то ожидала от него.",0.5383555669997735,Она как будто тоже чего-то ожидала от него. ,"It's like she wanted something and didn't decide to tell him and, like, feeling that their relationship couldn't go on, she expected something from him."
593,5434,— Глупости какие! ,0.3473956056004518,— Какие глупости! ,- That's ridiculous!
594,1791,"Хотя Рогожин и говорил, что он уехал тихонько, но его уже поджидали несколько человек. ",0.97758250748294,"Хотя Рогожин и говорил, что он уехал тихонько, но его уже поджидали несколько человек","Although Rogozhin said he left quietly, several people were waiting for him."
595,13542,Это будет отчен интэрэсно для моих тчитатэлэй.,0.3161828574930019,Это будет очень интересно для моих читателей,It's gonna be very interesting for my readings.
596,13832,Пойдем посмотрим.,0.7218454715022428,Пойдём посмотрим. ,Let's go see.
597,6387,Наряжусь я крестьянкою!,0.4356699891357629,Одену-сь я крестьянкой!,I'm gonna dress up like a peasant!
598,20359,"Дав дорогу входившей даме, Вронский подошел к княгине и потом к Кити.",0.4943857575439601,Вронский подошёл к Кити. ,"On the way to the lady who came in, he went to the Princess and then to Kitty."
599,6699,опять на zero! ,0.5339858733456887,Опять на zero! ,It's back on the zero!
600,6043,"Я лукавлю: делаю вид, что я равнодушен. ",0.7103153313305307,"Я делаю вид, что я равнодушен. ",I pretend I'm indifferent.
601,7618,"— Продолжаю: есть, друг мой Настенька, в моем дне один час, который я чрезвычайно люблю. ",0.7736493475095586,"— Продолжаю: есть, друг мой Настенька, в моём дне один час, который я очень люблю. ","Yes, my friend Nastinka, there is an hour in my day that I love most."
602,6577,"Левин слушал молча, и, несмотря на все усилия, которые он делал над собой, он никак не мог перенестись в душу своего приятеля и понять его чувства и прелести изучения таких женщин.",0.6976393544749915,"Левин слушал рассказы приятеля молча, и, несмотря на все усилия, которые делал над собой, никак не мог понять друга и его чувства","Levin listened silently, and despite all the efforts he had made, he could not bear the soul of his friend and could not understand his feelings and the beauty of studying such women."
603,41,Все равно ничего не поможет,0.7758979908854418,Всё равно ничего не поможет,Nothing's gonna help anyway.
604,9236,Так дело шло все хуже и хуже.,0.8954693818507852,Так дело шло всё хуже и хуже. ,That's how things got worse and worse.
605,816,"Он не сумел приготовить свое лицо к тому положению, в которое он становился перед женой после открытия его вины. ",0.5476971416523871,Он не сумел приготовить своё лицо к этому положению. ,He was unable to prepare his face for the position he had become in front of his wife after the discovery of his guilt.
606,1861,"Князь слышал весь этот разговор, сидя в уголке за своею каллиграфскою пробой. ",0.5042232220992282,Князь слышал весь этот разговор. ,The Prince heard the whole conversation sitting in the corner behind his calligraphic test.
607,8914,"Пришлет, когда рак свистнет. — А я думал, что он мне живую лошадку подарит, — поднял голову Петя",0.8365353076592574,"— А я думал, что он мне живую лошадку подарит, — поднял голову Петя",He'll send me when the cancer whistles.
608,17939,"Дон Гуан Я не Диего, я Гуан.",0.8375819270335239,"Я не Диего, я Гуан. ","Don Guang I'm not Diego, I'm Guang."
609,13632,"Глаза ее сверкнули взрывом досады, когда она его увидала; она быстро прошла в прихожую, столкнув его с дороги плечом, и гневливо сказала, сбрасывая с себя шубу: - Если лень колокольчик поправить, так по крайней мере в прихожей бы сидел, когда стучатся. ",0.653185392408009,"Она быстро прошла в прихожую, толкнула его с дороги плечом, и зло сказала: — Если лень колокольчик поправить, так в прихожей бы сидел, когда стучатся. ","Her eyes blazed when she saw him; she quickly walked into the door, pushed him off the road with her shoulder, and angryly said, ""If the bell was lazy, it would at least sit in the hall when it knocked."""
610,9288,"Проходя по гостиной, она услыхала, что у подъезда остановился экипаж, и, выглянув в окно, увидала карету, из которой высовывалась молодая девушка в лиловой шляпке, что-то приказывая звонившему лакею. ",0.7379794027445976,"Проходя по гостиной, она услыхала, что у подъезда остановилась карета, и, выглянув в окно, увидала эту карету, в которой сидела молодая девушка в лиловой шляпке. ","As she walked through the living room, she heard that the crew had stopped at the door, and when she looked out the window, she saw a carriage from which a young girl in a purple hat was hanging, ordering something from the ringing footman."
611,4446,"Теперь я вас знаю, совсем, всего знаю. ",0.5094988260042125,Теперь это я знаю.,"Now I know you, I know you, I know everything."
612,23693,— Молчать! ,0.3387105023921542,— Молодцы! ,- Shut up!
613,8526,"Одним словом, люблю Вершинина… Ольга (идет к себе за ширмы). ",0.6931591149819682,Ольга (идёт к себе за ширмы). ,"In short, I love Vershinin... Olga."
614,542,"— У вас очень много шипящих букв, — сказал вдруг один из них. — У нас язык для произношения очень легкий. ",0.8517599191134201,"— У вас много шипящих букв, — сказал вдруг один из них. — У нас язык для произношения очень лёгкий, а у вас все свистят и шипят",""" You have a lot of stinging letters, "" said one of them. "" We have a very easy language for pronunciation."
615,11669,"Сам Каренин был по петербургской привычке на обеде с дамами во фраке и белом галстуке, и Степан Аркадьич по его лицу понял, что он приехал, только чтоб исполнить данное слово, и, присутствуя в этом обществе, совершал тяжелый долг. ",0.8632381922584886,"Сам Каренин был по петербургской привычке на обеде с дамами во фраке и белом галстуке, и Степан Аркадьич по его лицу понял, что он приехал, только чтоб выполнить данное слово, и присутствовать в этом обществе было для него тяжело. ","Karenin himself was in the Peterburg habit of having dinner with ladies in a fracco and a white tie, and Stepan Arkadić, on his face, realized that he had just come to fulfill that word, and that he was doing a great job in that society."
616,19842,*** Приехали. ,0.5941929297532116,Приехали. ,We're here.
617,13975,"- досадливо проговорила Белоконская: - человек ты добрый, да смешной: два гроша тебе дадут, а ты благодаришь точно жизнь спасли. ",0.6740459321822219,"Человек ты добрый, да смешной: две копейки тебе дадут, а ты благодаришь, точно жизнь спасли","You're a good, funny man, you'll get two bucks, and you'll be thanking your life for it."
618,16345,"— Дни теперь стали прибавляться, — говорит наконец она, смотря в окно",0.8872321928226549,"— Дни теперь стали прибавляться, — говорит наконец она",""" Days are now getting bigger, "" she finally says, looking out the window."
619,6605,Однако непонятен мотив убийства,0.4542534854698103,Но здесь непонятна причина убийства. ,"However, the motive for the murder is unclear."
620,9000,"Деревья, вот даже старые, молодеют каждую весну. ",0.9574711566554452,"Деревья, даже старые, молодеют каждую весну. ","Trees, even old ones, get younger every spring."
621,3100,"- То правда, что я за Гаврилу Ардалионовича замуж иду! ",0.6885786387761119,"Перед ними стояла Лизавета Прокофьевна. — Правда, что я за Гаврилу Ардалионовича замуж иду! ",- It's true that I'm marrying Gabriela Ardalionich!
622,20099,"- Кажется, я очень хорошо вас понимаю, Лукьян Тимофеевич: вы меня, наверно, не ждали. ",0.4539822801013341,"— Я вас понимаю: вы меня, наверно, не ждали. ","I think I understand you very well, Lucian Timofeevich. You probably didn't expect me."
623,6405,"Мы будем позволять или запрещать им жить с их женами и любовницами, иметь или не иметь детей — всё судя по их послушанию — и они будут нам покоряться с весельем и радостью. ",0.825669543364494,"Мы будем позволять или запрещать им жить с их жёнами, иметь или не иметь детей — и они будут нам покоряться с весельем и радостью. ","We will allow or prohibit them to live with their wives and lovers, to have or not to have children — according to their obedience — and they will submit to us with joy and joy."
624,7769,"Акционерное общество „Мистер Джеб энд компани“ объявляет, что 25 декабря сего года в первый раз свистнет рак, и исполнится самое горячее желание каждого из ста человек (1 %). ",0.8281555483382934,"Акционерное общество «Мистер Джеб энд компани» объявляет, что 25-го декабря сего года в первый раз свистнет рак и исполнится самое горячее желание каждого из ста человек (1 %). ","The equity society, Mr. Jeb &amp;, announces that December 25, this year, for the first time, cancer will whistle, and the hottest desire of each of the 100 people (1%) will be fulfilled."
625,17157,"Троих первых повели к столбам, привязали, надели на них смертный костюм (белые, длинные балахоны), а на глаза надвинули им белые колпаки, чтобы не видно было ружей; затем против каждого столба выстроилась команда из нескольких человек солдат. ",0.5178848077119863,Против каждого столба выстроилась команда из нескольких солдат. ,"The three first men were led to the poles, tied up, and put a death suit on them (white, long balloons), and the white caps were pushed over their eyes, so that they could not see the guns; a team of several soldiers was formed against each pillar."
626,10162,"Народ плачет и целует землю, по которой идет он. ",0.7683971293048197,"Народ целует землю, по которой идёт он. ",The people weep and kiss the land on which they walk.
627,13590,Могу я надеяться?,0.9618448406596786,Могу я надеяться? ,Can I hope?
628,13257,"Я поехала бы, если бы можно было достать ложу",0.6403921218908932,"— Я поехала бы, если бы можно было достать ложу. — Я могу достать. — Я бы очень была вам благодарна, — сказала Анна. ",I'd go if I could get a bed.
629,5368,"- Рогожин и сто тысяч, сомнения нет, - пробормотал про себя Птицын.",0.6079394992644419,"— Рогожин и сто тысяч, сомнения нет, — пробормотал Ганя.","Rogozhin and a hundred thousand, no doubt, mumbled about himself."
630,21718,А русскую литературу вы читали? ,0.8910870306938152,Русскую литературу вы читали? ,Have you read Russian literature?
631,7025,"Пава стал в позу, поднял вверх руку и проговорил трагическим тоном: — Умри, несчастная!",0.8458085005269478,"Пава встал в позу, поднял вверх руку и проговорил тра гическим тоном: — Умри, несчастная! ","Pava stood up, raised his hand up, and said in a tragic tone: ""Die, you poor woman!"
632,15185,"Твои, королева!",0.9716646609457332,"Твои, королева! ","Yours, Queen!"
633,17396,"– сказал он спокойно, не желая видеть и понимать мрачного и торжественного выражения ее лица.",0.6662557516682426,"— сказал он спокойно, не же лая видеть и понимать сердитого выражения её лица.","""He said calmly, not wanting to see and understand the dark and solemn expression of her face."
634,14521,— Эраст Петрович! ,0.3346374761088718,"Варя посмотрела на Эраста Петровича, и поняла, что он сильно устал",- Erast Petrovich!
635,21672,"Звезда у меня яркая, а судьба особенная. ",0.3687530824317357,Очень яркая. ,"My star is bright, and my fate is special."
636,2707,Я прошелся из угла в угол. ,0.6214674069764392,Я ходил по комнате из угла в угол. ,I went from corner to corner.
637,11572,"— Вы не видали меня, а я видел вас, — сказал Левин, сияя улыбкой счастья. — Я видел вас, когда вы с железной дороги ехали в Ергушово",0.5729278702829673,"— Вы не видели меня, а я видел вас, — сказал Левин, улыбаясь от счастья",""" You didn't see me, but I saw you, "" said Levin, with a bright smile of happiness. "" I saw you driving from the railway to Jergushovo."
638,12121,"Он стал резать пространство кривыми линиями, ломаными и причудливыми, неожиданными и прекрасными, как полет ночной птицы, опьяненной лунным сиянием: вверх и вниз, назад и вперед, круто вбок — до ужаса влево и вниз. ",0.6711940699759227,"Он стал резать пространство кривыми линиями, неожиданными и прекрасными, как полёт ночной птицы: вверх и вниз, назад и вперёд. ","He began cutting space with curved lines, broken and bizarre, unexpected and beautiful, like the flight of a nightbird drunken with moonlight: up and down, back and forth, cool side by side, to horror on the left and down."
639,6446,- Идемте же! ,0.3831981598274364,— Идёмте же! ,- Come on!
640,729,"Стало Филипку скучно одному, бабушка заснула, а он стал искать шапку. ",0.5167770952487327,Он начал искать шапку. ,"When Philipka got bored by herself, Grandma fell asleep, and he started looking for a hat."
641,2059,– Сердится? ,0.6708686529280327,— Сердится? ,- Are you angry?
642,13419,Нет! ,0.8331307858767046,— Нет! ,No! No!
643,22994,Я про дачу: зачем не к нам переехал? ,0.6432786442273547,Зачем не к нам переехал?,"I mean, why didn't you move in?"
644,6928,Словарь Вильяма Шекспира по подсчету исследователей составляет 12 000 слов. ,0.9205426850502192,"Словарь Вильяма Шекспира, по подсчёту исследователей, составляет 12 000 слов. ","William Shakespeare's dictionary is estimated at 12,000 words."
645,7866,"Видимо, присылают из редакции по телеграфу. ",0.4215253250435316,«Присылают по теле графу!» ,"Apparently, they're sending it from a wire."
646,8778,"«У нее»… У него, а не у нее! ",0.3385350187633845,"«У неё»… «У него», а не «у неё». ","""She has""... him, not hers!"
647,12365,Щеки ее вспыхнули; она опустила глаза,0.3332741184481717,"Щёки её покраснели, она опустила глаза",Her cheeks flashed; she looked down.
648,5017,"Уехала в тыл, а по дороге еще и поплакала — благо никого из знакомых рядом не было. ",0.3925342500472321,"Девушка ехала и плакала (хорошо, что знакомых рядом не было). ","She went to the rear, and on the way, she cried — the good things of anyone she knew weren't there."
649,22116,"– Не только я, но Стива заметил. ",0.8893242131753942,"— Не только я, но Стива заметил. ","Not just me, but Steve noticed."
650,13355,"И поистине можно сказать, что Россия непостижима для ума и неизмерима никакими аршинами доктрин и учений. ",0.7028956789081812,"И поистине можно сказать, что Россия непостижима для ума. ","Indeed, it can be said that Russia is incomprehensible to reason and cannot be measured by any doctrine and doctrine."
651,10114,Кулыгин (целует ее). ,0.7535172280773786,Кулыгин (целует её). ,Kulygin (kissing her).
652,23562,"После обеда он провел полчаса с гостями и, опять с улыбкой пожав руку жене, вышел и уехал в совет. ",0.4890513276301661,После обеда он уехал в совет. ,"After lunch, he spent half an hour with his guests and, again with a smile, shake his wife's hand, went out and went to the council."
653,18716,"Больше того, как уровень искусства в стране определяется культурой общества, так и уровень науки определяется степенью развития научной общественности. ",0.9645065544159758,"Больше того, как уровень искусства в стране определяется вкусами и культурой общества, так и уровень науки определяется степенью развития научной общественности. ","More than that, the level of art in the country is determined by the culture of society, and the level of science is determined by the degree of development of the scientific community."
654,19373,"Ну, как тебе понравился Левин? ",0.891057963400624,— Как тебе понравился Левин? ,"Well, how did you like Levin?"
655,11171,"Иногда ему хотелось уйти куда-нибудь, совсем исчезнуть отсюда, и даже ему бы нравилось мрачное, пустынное место, только чтобы быть одному с своими мыслями, и чтобы никто не знал, где он находится. ",0.5617248420774921,"Иногда ему хотелось уйти, чтобы быть одному с своими мыслями.","Sometimes he wanted to go somewhere, disappear completely from here, and even he would like a dark, deserted place just to be alone with his thoughts, and so no one would know where he was."
656,6195,"Неужели силы у человека развиваются в таком определенном количестве, что если они потребятся в молодости, так к совершеннолетию ничего не останется? ",0.8776684323527496,"Неужели силы у человека развиваются в таком определённом количестве, что если они используются в молодости, так к совершеннолетию ничего не останется? ","Do man's powers develop in such a certain amount that if they are consumed in youth, there will be nothing to be done by the age of majority?"
657,6608,"Кто богат, да хворает; кто здоров, да беден; кто и здоров и богат, да жена не хороша, а у кого дети не хороши; все на что-нибудь да жалуются. ",0.5245490546856063,"Кто здоров и богат, у того жена не хороша. ","Whosoever is rich, let him groan; whosoever is healthy, let him be poor; who is healthy, and rich, let his wife be not good, and whose children are not good; let all complain of something."
658,8520,"Она видела, что дочь уже влюблена в него, но утешала себя тем, что он честный человек и потому не сделает этого. ",0.6268667457990025,"Она видела, что дочь уже влюблена в него. ","She saw that her daughter was already in love with him, but comforted herself that he was an honest man and would not do so."
659,15742,"Но, Долли, душенька, я понимаю твои страдания вполне, только одного я не знаю: я не знаю... я не знаю, насколько в душе твоей есть еще любви к нему. ",0.7069581405096443,"Долли, дорогая, я понимаю твои страдания, только одного я не знаю: насколько в душе твоей есть ещё любовь к нему. ","But, Dolly, sweetheart, I understand your suffering quite well, only one thing I don't know: I don't know... I don't know how much more love there is in your soul for him."
660,1653,— А что у вас в кармане? ,0.4492950558995456,"Мог бы сначала меня на лошадь посадить», — подумала девушка и снова обратилась к Фандорину: — А что у вас в кармане? ",- What's in your pocket?
661,19876,Тогда бы исправился.,0.8856956930027864,Тогда бы испра вился.,Then I'd be better.
662,3772,"Ведь не вздор болтать, как вчера. ",0.5319020196163651,"Ведь не смеяться, как вчера. ",Don't talk nonsense like yesterday.
663,22397,"Событие рождения сына (он был уверен, что сын), которое ему обещали, но в которое он все-таки не мог верить, – так оно казалось необыкновенно, – представлялось ему, с одной стороны, столь огромным и потому невозможным счастьем, с другой стороны – столь таинственным событием, что это воображаемое знание того, что будет, и вследствие того приготовление как к чему-то обыкновенному, людьми же производимому, казалось ему возмутительно и унизительно.",0.6275286267071332,"Рождение сына (он был уверен, что сына) представлялось ему, с одной стороны, огромным и невозможным счастьем, с другой стороны — таким таинственным событием, что приготовление к нему казалось ему неправильным","The birth of a son (he was certain that the son) that he had been promised, but that he could not believe in – as it seemed unusual – seemed to him, on the one hand, so great and therefore impossible happiness, on the other hand – such a mysterious event that it was an imaginary knowledge of what would happen and, as a result, the preparation for something ordinary, the people produced, it seemed to him to be outrageous and humiliating."
664,5578,"Он ушел в свою комнату и стал размышлять о пределах власти родительской, о Лизавете Григорьевне, о торжественном обещании отца сделать его нищим, и наконец об Акулине. ",0.6146826275904009,"Он ушёл в свою комнату и стал думать об отце, о Лизавете Григорьевне, об обещании отца оставить его без копейки и, наконец, об Акулине. ","He went to his room and began to reflect on the limits of parental authority, on Lizavet Grigorievna, on his father's solemn promise to make him poor, and finally on Akulin."
665,17647,(Соболев). ,0.6757133178808692,(Соболев,(Sabolev)
666,16250,"– Я бы не удивилась, если бы вы и не хотели встретиться со мною. ",0.9063149114509482,"— Я бы не удивилась, если бы вы не хотели встретиться со мною. ",- I wouldn't be surprised if you didn't want to meet me.
667,18415,"Отпустив штабс-капитаншу, Степан Аркадьич взял шляпу и остановился, припоминая, не забыл ли чего. ",0.7013543378783413,"Степан Аркадьич взял шляпу и остановился, вспоминая, не забыл ли чего. ","By letting the captain's headquarters go, Stepan Arkadić took his hat and stopped, remembering if he had forgotten anything."
668,6242,"- Кто про то знает, может и нет, - тихо проговорил Рогожин, как бы про себя.",0.5654898529367938,"— закричал князь. — Кто знает, может, и нет, — тихо проговорил Рогожин. ","- Someone who knows, maybe not, spoke quietly to Rogozhin, as if to himself."
669,1366,"— ужаснулся Старцев, когда она вдруг встала и пошла к дому. — Мне необходимо поговорить с вами, я должен объясниться… Побудьте со мной хоть пять минут! ",0.4858221548259521,Побудьте со мной хоть пять минут! ,"- I need to talk to you, I need to explain... stay with me for five minutes!"
