,Unnamed: 0,source,cos_sim,target,output
416,18760,— Сколько раз я просил не называть меня парнишеи!,0.8290242625691274,— Сколько раз я просил не называть меня парнишей! ,- Сколько раз просил меня не называть парнями!
417,6803,"Знаете, мадемуазель Барбара, — тут голос Анвара неожиданно дрогнул, — я очень люблю мою несчастную Турцию. ",0.7445864369503862,"Знаете, мадемуазель, — тут голос Анвара стал вдруг мягким, — я очень люблю мою несчастную Турцию. ","Знаете, леди Барбара, - тут неожиданно вздрогнул голос Анвара, - мне очень нравится моя несчастная Турция."
418,16681,Больной лежал на ковре. ,0.6541250286201867,"Больной лежал на ковре, начался припадок.",На ковре лежал больной.
419,19371,"Впрочем, нет, не нужно никаких извинений! ",0.7685471467711938,"Нет, не нуж но никаких извинений! ","Однако нет, извинений не нужно!"
420,22253,Как? ,0.4620500626766424,Как?» ,Как?
421,4012,"да, с кем не бывало… — И граф мельком взглянул в лицо сыну и пошел вон из комнаты… Николай готовился на отпор, но никак не ожидал этого",0.6151705531316917,И граф мельком взглянул в лицо сыну и пошёл вон из комнаты. ,"Да, с кем никогда не было... - И граф мгновенно взглянул сыну в лицо и вышел из комнаты вон... Николай уже готовился к отпору, но не ждал этого..."
422,14100,"Его превосходительство просят вас пожаловать к ее превосходительству, - возвестил лакей, появляясь в дверях. ",0.7827832238694158,"Его превосходительство просят васпожаловать к её превосходительству, — объявил слуга, появляясь в дверях.","Его преимущество просит вас прийти к ее преимуществу, - сказал лакей, появившись в двери."
423,9989,"Так ты не упрекай меня, не суди меня ни в чем. ",0.5758942106244836,Так что ты не суди меня ни в чём. ,"Так что не упрекайте меня, не судите меня ничего."
424,19060,"Если ты берешь у других, почему же не хочешь взять от меня? ",0.8068901147426633,"Если ты берёшь деньги у других, почему же ты не хочешь взять у меня? ","Если вы берете от других, то почему вы не хотите от меня взять?"
425,6818,"Левин покраснел от досады, не на то, что он был разбит, а на то, что он не удержался и стал спорить.",0.3568815614712972,Левин покраснел. ,"Левин бледнеет от радости, не от того, что его разбили, а от того, что не удержал и стал ссориться."
426,18365,"Будьте уверены, князь, много проб было; здесь искренно не прощают! ",0.5777842841135862,Здесь искренно не прощают! ,"Будь уверен, царь, было много проб, здесь искренне не прощаются!"
427,2302,Прекрасно мы здесь пожили… Федотик (Кулыгину). ,0.7592621971827869,Федотик (Кулыгину). ,Мы прекрасно здесь жили... Федот (Кулыгина).
428,19318,"Я получил уведомление… - Ну, извините, - перебил генерал, - теперь ни минуты более не имею. ",0.6832346159513198,"— Ну, извините, — перебил генерал, — теперь ни минуты более не имею. ","Я получил предупреждение... - Извините, - генерал перебил, - сейчас я не имею более минуты."
429,15352,— потерла лоб Варя. — Среди игроков на J вроде бы никого не было. ,0.3455832748499904,Среди играющих никакого J не было. ,"- Варя потеряла лоб, - среди игроков J, похоже, никого нет."
430,6769,"– И когда она утвердительно кивнула головой, он спросил приветливо: – Вы давно изволили приехать в Ялту?",0.6182794789852597,"— И когда она сказала «да», он спросил приветливо: — Вы давно приехали в Ялту? ","- И когда он утвердительно прикивнул голову, он приветливо спросил: - Вы давно хотели приехать к Ялте?"
431,14475,"Что же делать, когда бабушка, право, такая, а только я ее все-таки немножко люблю. ",0.7125149090914384,"Что же делать, когда бабушка такая, а только я её люблю. ","Что делать если бабушка права такая, но я только немного люблю её."
432,11908,"Не получая ответа, Дуня подняла голову… и с криком упала на ковер. ",0.785770786245382,"Дуня не получила ответа, подняла голову… и с криком упала на ковёр. ",Не получив ответа Дуня поднялась... и кричала на ковер с криком.
433,21900,"Та же женщина вышла из парка и стала пред ним, точно ждала его тут. ",0.979978076711044,"Та же женщина вышла из парка и стала перед ним, точно ждала его тут. ","Вышла та же женщина из парка, стала перед ним и точно ожидала его здесь."
434,9132,"Он хороший человек, удивительно даже, такой хороший… И у меня вдруг точно крылья выросли на душе, я повеселела, стало мне легко и опять захотелось работать, работать… Только вот вчера произошло что-то, какая-то тайна нависла надо мной… Чебутыкин. ",0.4156682405611644,"Он хороший человек, удивительно даже, такой хороший... ","Она хорошая, удивительно, такая хорошая... И вдруг на душе точно выросли крылья, я веселилась, стало легко и снова захотелось трудиться, трудиться... Только вчера что-то произошло, что-то нависла на меня... Чебутыкин."
435,17264,"В Москве составилось общество богатых игроков, под председательством славного Чекалинского, проведшего весь век за картами и нажившего некогда миллионы, выигрывая векселя и проигрывая чистые деньги. ",0.5694603351464498,"В Москве создалось общество богатых игроков под председательством Чекалинского, который всю жизнь провёл за картами и имел миллионы. ","В Москве образовалось общество богатейших игроков под руководством славного Чекалина, который провел век за картой и некогда нажил миллионы, проигрывая векселя, проигрывая чистую часть денег."
436,14929,"В его будущей супружеской жизни не только не могло быть, по его убеждению, ничего подобного, но даже все внешние формы, казалось ему, должны были быть во всем совершенно не похожи на жизнь других. ",0.5615507779121993,"В его будущей супружес кой жизни не могло быть, по его мнению, ничего такого. ","Его будущая супружеская жизнь не только ничего такого не могла быть, считает он, но и все внешнее строение, казалось, должно было быть совершенно не похоже на жизнь остальных."
437,12676,"Я еще издали заметил ее; она стояла, как тогда, в первый раз, облокотясь на перила набережной, и не слыхала, как я подошел к ней",0.7303905911754606,"Я ещё издали заметил её; она стояла, как тогда, в первый раз, на набережной, и не слышала, как я подошёл к ней","Я ещё издалека заметил её, она стояла как тогда впервые, облокотившись на перила в набережной и не слышала, как подошел к нему."
438,8970,"Как хороши, как свежи были розы… А в комнате всё темней да темней… Нагоревшая свеча трещит, беглые тени колеблются на низком потолке, мороз скрыпит и злится за стеною — и чудится скучный, старческий шёпот… Как хороши, как свежи были розы… Встают передо мною другие образы… Слышится веселый шум семейной деревенской жизни. ",0.3465219667361232,Слышится весёлый шум семейной деревенской жизни. ,"Как хорошие, как свежие розы... И комната всё темнее и темнее... Нагоревшее свечение трещит, колеблется беглая тень на низком потолке, мороз скрывал и злился за стеной — и звучит скучный старческий хруст... Как хорошие, как свежие розы... Передо мной встают другие образи... Слышит веселый шум семьи деревни."
439,20161,"После этого она бежала с Рогожиным; потом вы жили с ней в деревне какой-то, или в городе, и она от вас ушла к кому-то. ",0.6703693161224743,"После этого она бежала с Рогожиным; потом вы жили с ней, и она от вас ушла к кому-то (Аглая ужасно покраснела). ","После чего она бежала к Рогожину; потом ты жила с ней в какой-нибудь деревне или в городке, а она от тебя ушла к чему-нибудь."
440,22798,Сергей Иванович улыбаясь глядел на него,0.8411727117062389,"Сергей Иванович, улыбаясь, глядел на него",Сергей Ивановович улыбнулся и смотрел на него
441,21995,"Левину невыносимо скучно было в этот вечер с дамами: его, как никогда прежде, волновала мысль о том, что то недовольство хозяйством, которое он теперь испытывал, есть не исключительное его положение, а общее условие, в котором находится дело в России, что устройство какого-нибудь такого отношения рабочих, где бы они работали, как у мужика на половине дороги, есть не мечта, а задача, которую необходимо решить. ",0.8235501571863115,"Его, как никогда прежде, волновала мысль о том, что то недовольство хозяйством, которое он теперь испытывал, есть не только его положение, а общее условие, в котором находится дело в России, что устройство какого-нибудь такого отношения работников, где бы они работали, как на своей земле, есть не мечта, а задача, которую необходимо решить. ","В этот вечер Левин был невыносимо скучен с мамами: его как и раньше волновало мысль, что тот недовольство, который он сейчас испытывает, не исключительно его состояние, а общая ситуация, в которой в России происходит дело, что создание какого-то такого отношения к рабочим, где они работают, как мужик на половине пути, это не сон, а цель, которую нужно решать."
442,18445,"Вскоре узнал он, что ротмистр Минский в Петербурге и живет в Демутовом трактире. ",0.4669423088114696,"Скоро он узнал, что офицер Минский в Петербурге и живёт в гостинице. ","Вскоре он узнал, что Минский ротмистр находится в Санкт-Петербурге, живет в трактире Демут."
443,1595,- спросил он чрезвычайно любезно и вежливо. ,0.7067845606899612,— спросил Гаврила Ардалионыч чрезвычайно любезно и вежливо. ,"- Он очень любезно, вежливо спросил."
444,20853,"Только я теперь не про него буду говорить, а так, вообще; мне уже давно все это приходило в голову. ",0.7801187994085442,Только я теперь не про него буду говорить; мне уже давно всё это приходило в голову. ,"Только теперь я не буду говорить о нем, а вообще, давно в голову все это пришло."
445,3959,"- Вы не так поняли, - сказала она, - я с вами не пришла… ссориться, хотя я вас не люблю. ",0.6568850740731281,"Не вы мной приглашены, а я вами. — Вы не так поняли, — сказала она, — я с вами не пришла... ссориться, хотя я вас не люблю. ","- Ты не так понял, - она сказала, - Я не пришла с тобой... спорить, хотя не люблю тебя."
446,20876,Она мне теперь во сне снится каждую ночь: все что она с другим надо мной смеется. ,0.8685936609774544,Она мне теперь во сне снится каждую ночь: что она с другим надо мной смеётся. ,"Она теперь снится мне каждый день во сне: все, что она делает с другими надо мной."
447,6264,И князь смеялся не переставая,0.6412969438510455,"И князь смеялся не переставая. — Это очень хорошо, что вы смеётесь. ",И князь не переставая смеялся
448,6083,"Это, говорит, не тебе чета, это, говорит, княгиня, а зовут ее Настасьей Филипповной, фамилией Барашкова, и живет с Тоцким, а Тоцкий от нее как отвязаться теперь не знает, потому совсем, то-есть, лет достиг настоящих, пятидесяти пяти, и жениться на первейшей раскрасавице во всем Петербурге хочет. ",0.700447056377973,"Встречаю приятеля, тот говорит, не пара тебе княгиня, а зовут её Настасьей Филипповной, фамилией Барашкова, и живёт с Тоцким, а Тоцкий от неё теперь не знает как освободиться, потому что исполнилось ему пятьдесят пять лет и он жениться хочет на первейшей раскрасавице во всём Петербурге . ","Это не твоя чета, а ее зовут Настасья Филиппова, фамилия Барашкова и живёт с Тоцком, и Тоцкий теперь от нее не знает как ее отвязаться, потому что совсем, т.е., лет до настоящего, пятидесяти пять, и хочет жениться на самой первой раскраснице во всем Санкт-Петербурге."
449,4313,"Гости уже начали съезжаться, но графа не было дома: он поехал кататься и обещал скоро вернуться.",0.4355093925485754,"Гости начали приезжать, а графа всё не было дома. ","Гости начали съехать, но графа дома не было: он пошел кататься, обещал вернуться скоро."
450,16697,"— Прекрасная барыня, — отвечал мальчишка, — ехала она в карете в шесть лошадей, с тремя маленькими барчатами и с кормилицей, и с черной моською; и как ей сказали, что старый смотритель умер, так она заплакала и сказала детям: «Сидите смирно, а я схожу на кладбище». ",0.7176653661801853,"— Прекрасная барыня, — отвечал мальчик. — Ехала она в карете в шесть лошадей, с тремя маленькими детьми; и когда ей сказали, что старый смотритель умер, она заплакала и сказала детям: «Сидите, а я пойду на кладбище». ","- Прекрасная баба, - отвечал мальчик, - она ездила в карете на шесть кошек, с трёх маленьких барчатов и кормилицей и черной москиной, и когда ей говорили, что старик умер, она заплакала, и сказала детям: - Сидите спокойно, и я пойду на кладбищ."
451,10512,"Но вдруг лицо ее исказилось, она оттолкнула его от себя",0.5084372390776013,"— быстро говорила она. — Скоро, скоро… Вдруг лицо её изменилось, она оттолкнула его от себя. — Нет, это ужасно! ","Но лицо её исказилось вдруг, она его оттолкнула от себя."
452,12652,"В ту же самую минуту сотрудники, придав телу Паниковского достаточный размах и инерцию, выбросили его на улицу",0.7068681531213765,В ту же самую минуту сотрудники выбросили Паниковского на улицу,"В это же время сотрудники, придав телу Паниковича достаточную мощь и нагрузку, выбросали его в сторону улицы."
453,784,"Нисколько не смущенный тем разочарованием, которое он произвел, заменив собою старого князя, Весловский весело поздоровался с Левиным, напоминая прежнее знакомство, и, подхватив в коляску Гришу, перенес его через пойнтера, которого вез с собой Степан Аркадьич.",0.353174888452621,Весловский весело поздоровался с Левиным. ,"Несколько не смущаясь от того разочарования, которое произвел он, заменив своим старым князем, Веслов весело порадовал Левина, напомнив о прежнем знакомстве, а, подхватив Гришу в коляске, перевел его в пойнтер, который с собой вез Степан Аркадий."
454,16566,"Посмотрите, какую рамочку для портрета подарил мне сегодня Андрей! ",0.953436530849717,"Посмотрите, какую рамочку для портрета пода рил мне сегодня Андрей! ","Посмотри, какую мне сегодня подарил Андрей рамку портрета!"
455,17122,"Пили тосты, тоже полушутливые, и за нового губернского предводителя, и за губернатора, и за директора банка, и за «любезного нашего хозяина».",0.7210509448221079,"Пили за губернатора, и за «любезного нашего хозяина». ","""Пили тосты и полушутливо, за новый губернский предводитель, губернатор, директор банка и """"любезный наш хозяин""""."""
456,20,Варя оглянулась на Шарля. ,0.704883622257188,Варя посмотрела на Шарля. ,Варя посмотрела на Шарль.
457,8234,"Но никогда, никогда люди не считали себя так умными и непоколебимыми в истине, как считали зараженные. ",0.9490891842990232,"Но никогда, никогда люди не считали себя так умными и непоколебимыми в истине, как считали заражённые. ",Но никто и никогда не считал себя таким умным и неколебимым в истине как считал зараженный.
458,16379,"Целый день он бился, метался в клетке и ревел, потом лёг подле мёртвой собачки и затих. ",0.3731790855620135,Целый день он прыгал в клетке. ,"Он целый день бился, метнулся в клетку и рвался, а затем лежал подле мертвой собаки и тих."
459,21450,"- проговорил он тихо, но торжественно: - как живой! ",0.7827710064128921,"— проговорил он тихо, но торжественно. — Как живой! ",- Он тихо и торжественно проговорил: - Как живая!
460,11206,"- Подожди, брат, подожди! ",0.6331519767989776,"— Подожди, брат... ","- Подождите, брат, подождите!"
461,9290,Алексей Александрович подошел к Анне и учтиво подал ей руку,0.8204515602537038,Алексей Александрович подошёл к Анне и дал ей руку,Андрей Александрович приблизился к Анне
462,13885,— с волнением переспросил шеф. — Джеральд Каннингем? ,0.6727877235857732,Джеральд Каннингем? ,- Шеф с беспокойством переспросил: - Джеральд Кингем?
463,12829,"С ней ли, с другою ли. он это будет. ",0.6882985724375699,"С ней ли, с другой ли, но это будет. ","С ней, с другой. Он это сделает."
464,594,"Умытые и чистые, они пошли в подметенный сенной сарай, где кучера приготовили господам постели.",0.7391438976271397,"Умытые и чистые, они пошли в сарай, где для них приготовили постели. ","Умытыми и чистыми, они отправились в подметённый сарай сенной еды, где курица приготовила господам постель."
465,17738,Вы давно из Москвы?,0.8095104141065343,Вы давно из Моск вы?,Ты давно в Москве?
466,12332,"Иди, ступай.",0.9176321192200154,"Иди, ступай...","Идите, ступайте."
467,19704,"Я видела, что ему просто жалко было меня за то, что я у бабушки в таком загоне, а больше-то и ничего. ",0.7435916389375343,"Я видела, что ему просто жалко было меня, а больше-то и ничего. ","Я видел, что он просто жалел меня за то что я в таком захоронении у бабушки, а ничего больше."
468,6487,"Да, я скажу Долли все. ",0.6745725009312005,Я скажу Долли всё. ,"Да, Долли все скажу."
469,13347,"Внешние отношения Алексея Александровича с женою были такие же, как и прежде. ",0.9572880909638216,"Внешние отношения Алексея Александровича с женой были такие же, как и прежде. ","Внешний вид Александра Александровича и его супруги были такими же, как раньше."
470,18393,Дона Анна!,0.8041568888214313,Дона Анна. ,Донна Анна.
471,5830,"— Да уж с Шарлем скучать не придется, — мстительно сказала Варя.",0.315918260382264,— С Шарлем? ,"- Да уж и с Шарлем не придется скучать, - мягко сказала Вара."
472,18859,Убийцу никто кроме вас не видел. ,0.4783286344297771,Убийцу только вы видели. ,Никто кроме тебя не видел убийцу.
473,12339,"— Скажите-ка, любезный, не останавливалась ли тут одна особа, некая мисс Ольсен? ",0.4591547633802823,"— Скажите, здесь живёт мисс Ольсен? ","— Скажите, милый, не остановилась ли здесь одна персона, какая-то мисс Ольсен?"
474,21452,"Вот она, таинственная А.Б., что не велела несчастному Кокорину отрекаться от любви! ",0.3426507675701727,"Б., которая написала несчастному Кокорину: «Если любите, не отрекайтесь»! ","Вот и она, загадочная А. Б., не обещала несчастного Кокорина отказаться от любови!"
475,6885,"Извините, что я так… - Помилуйте, я ваш вопрос очень ценю и понимаю. ",0.7206867652715745,"Извините, что я так... — Я ваш вопрос очень ценю и понимаю. ","Простите, что так я... - Милости, я твой вопрос ценю очень, понимаю очень."
476,8700,"Я знаю вас за истинно великодушного человека, — сказала Бетси, остановившись в маленькой гостиной и особенно крепко пожимая ему еще раз руку. — Я посторонний человек, но я так люблю ее и уважаю вас, что я позволяю себе совет. ",0.7211173813643972,"Я знаю вас как великодушного че ло века, — сказала Бетси, остановившись в гостиной. — Я посторонний человек, но я так люблю её и уважаю вас, что хочу дать вам совет. ","Я знаю тебя за истинно доброго человека, - сказал Бетси, останавливаясь в небольшой гостиной, и еще раз крепко прижимая его руку, - я посторонний, но так люблю тебя и я уважаю тебя, что позволяю совет."
477,21241,"Эллочка приобрела у домашнего скорняка Фимочки Собак шиншилловый палантин (русский заяц, умерщвленный в Тульской губернии), завела себе голубиную шляпу из аргентинского фетра и перешила новый пиджак мужа в модный дамский жакет. ",0.8089898156091679,"Затем Эллочка приобрела шиншилловый палантин (русский заяц, убитый в Тульской губернии), шляпу из аргентинского фетра и перешила новый пиджак мужа в модный дамский жакет. ","Эллочка купила у своего домашнего скотника Фимочка Собака шиншилловую шапку (русский зайца, умерший в Тульской области), завела голубую шляпу с аргентинским фетром, перешила мужской пиджак в модный дамский пиджак."
478,15102,"- Я сказала, что если она сюда войдет, то я отсюда выйду и тоже слово сдержу, - сказала Варя",0.7821410006261195,"— Я сказала, что если она сюда войдёт, то я отсюда уйду, и тоже слово сдержу, — сказала Варя","- Я сказал, что, если она войдет сюда, я выйду отсюда и сдержу тоже слово, - сказал Варя."
479,15883,За дверью стало тихо,0.4960803678334919,"За дверью стало тихо, и он продолжил: — Не смотрите на меня как на зверя или на чёрта. ",За дверью всё было тихо
480,7717,В полдень мы были на месте преступления. ,0.5476209280952506,— А на месте преступления были? ,Мы были в полдень на месте происшествия.
481,9055,"Он шел по дорожке к катку и говорил себе: Надо не волноваться, надо успокоиться. ",0.4569954681541957,«Надо успокоиться. ,"Он шёл по дороге к катке и сказал себе: Не волнуйся, успокойся."
482,3768,"Город давал нам что-то вроде завтрака, пили шампанское, городской голова говорил речь; я ел и слушал, а душой был здесь, у вас… (Оглядывает сад.) ",0.7967971337482797,"Город давал нам что-то вроде завтрака, пили шампанское, городской голова говорил речь, я ел и слушал, а душой был здесь, у вас... ","Город дал нам какой-то завтрак, пил шампанское и городская голова говорила речь, я ела и слушала, а душа была тут, у тебя... (Смотрит сад)."
483,9688,Те помогли офицеру подняться. ,0.3499645081029299,Даже офицеру штаба! ,Те помогли подняться офицеру.
484,9149,– Таких романов нынче нет. ,0.5038152491892929,— Таких романов сейчас нет. ,- В настоящее время таких романов нет.
485,673,Был хороший августовский день.,0.477349119368477,"Был хороший августовский день: голубое небо, солнце… Но на зелёных деревьях уже появились золотистые листья. ",В августе был хороший день.
486,10776,Он мне показывал своей работы кошелек: редкая дама может так искусно вышить,0.8197908033940456,Он мне показывал своей работы кошелёк — редкая дама может так искусно вышить,Он показал мне свой кошелек
487,18663,— воскликнул д’Эвре.— Пгек’асная идея! ,0.443820581832111,— крикнул д’Эвре. — Есть прекрасная идея! ,- Д’Эвре воскликнул: - Это идея Пгек'асная!
488,22042,Велел ей что-то отец. ,0.3924248754785221,— Отец. ,Отец что-то велел ей.
489,22748,"Степан Аркадьич не обедал дома, но обещал приехать проводить сестру в семь часов.",0.974319222165327,"Степан Аркадьич не обедал дома, но обещал приехать про водить сестру в семь часов. ","Степан Аркадий не ужинал дома, а обещал прийти в семь часов, чтобы провести сестру."
490,20688,"Я, конечно, без предрассудков, но на третий день пошел в церковь на похороны. ",0.8768510358070698,"Я без предрассудков, но на третий день пошёл в церковь на похороны. ","Конечно, я не предрассудил, но я пошел на церковь в третий день, чтобы похоронить."
491,21074,"По этому письму я все поняла и верно поняла; он недавно мне подтвердил это сам, то-есть все, что я теперь вам говорю, слово в слово даже. ",0.4531829758210443,По этому письму я всё поняла. ,"По этой записи я все понимаю и правильно понимаю, он недавно подтвердил мне это, то есть все, о чем я сейчас тебе говорю, словом и словом."
492,11613,"- Вот, князь, - сказала Аглая, положив на столик свой альбом, - выберите страницу и напишите мне что-нибудь. ",0.7447734787062945,"Пришла Аглая. — Вот, князь, — сказала Аглая, положив на столик свойальбом, — выберите страницу и напишите мне что-нибудь. — Что же мне написать? ","- Ну, чувак, - Аглая сказала, положив альбом на стол, - выбираете страницу, напишите мне кое-что."
493,1236,— велел Эраст Петрович.,0.4289004480275233,"Вы, Эраст Петрович, в карты играете? ",- сказал Эраста Петровича.
494,8402,"После этого Кити с невольною улыбкой умиления вспомнила сконфуженность своего мужа, его неоднократные неловкие подходы к занимавшему его делу и как он, наконец, придумав одно-единственное средство, не оскорбив, помочь Долли, предложил Кити отдать ей свою часть именья, о чем она прежде не догадалась.",0.605071923303516,"После этого Кити с улыбкой вспомнила поведение своего мужа, и как он, наконец, придумал единственное решение помочь Долли — пред ложил Кити отдать ей свою часть именья. ","После чего Кити, невольно улыбаясь умиления, вспомнила о сконфуживании мужа, неоднократных неловких подходах к делу, и как наконец, придумав одно единственное, чтобы не обидеть Долли, Кити предложила Кити дать ей часть имени, о которой она раньше не знала."
495,14448,"это все такие хозяйки, что... ",0.8952046631376217,"это всё такие хозяйки, что... ","Это все такие хозяева, которые..."
496,22485,"Хотя особенного в моей жизни за это время ничего не случилось, но есть все же некоторые факты, которые вас должны заинтересовать... ",0.7114773632383006,"Есть некоторые факты, которые вас должны заинтересовать... ","Хотя ничего особенного в жизни в это время не произошло, но все же есть несколько фактов, которые вам нужно интересовать..."
497,18587,— «Нет». — «Ха-ха!» ,0.7880834680310016,— «Нет». — «Хаха!» ,"- Нет, - Нет, - Нет, - Нет, - Нет, - Нет,"
498,22799,"— Что вы читали на этой неделе, пока мы не виделись? ",0.8234910813339427,"— Что вы читали на этой неделе, пока мы не виделись? ","— Что ты читала на неделе до того, как мы не встретились?"
499,7632,"Меня зовут барон Тузенбах-Кроне-Альтшауер, но я русский, православный, как вы. ",0.9757993527410498,"Меня зовут барон Тузен бах-Кроне-Альтшауер, но я русский, православный, как вы. ","Меня называют Барон Тузенбах Кроне Альтшауэр, а я русская, православная, как и ты."
500,7353,"Горе ее было тем сильнее, что оно было одиноко. ",0.9244543331662208,"Горе её было тем сильнее, что оно было одиноко. ","Горе её было сильнее, чем она была одинока."
501,18278,"Она чувствовала, что боится его и боится предстоящего свидания. ",0.5240264387263606,"Она чувствовала, что боится встречи с мужем. ","Она ощущала, что боялась его, боялась предстоящего встречи."
502,11145,"Полтора миллиона, да еще князь, да еще, говорят, идиот в придачу, чего лучше? ",0.7839659578729924,"Полтора миллиона, да ещё князь, да ещё, говорят, что идиот, чего лучше? ","Полтора млн, да ещё князь, ещё, говорится, идиот, а лучше чего?"
503,11269,"Прежде он чувствовал, что без этого дела жизнь его будет слишком мрачна. ",0.5940700539299902,"Раньше он чувствовал, что без этого дела жизнь его будет неинтересна. ","Прежде он ощущал, что жизнь без этого будет ему слишком мрачной."
504,2226,"Алексей Александрович ничего особенного и неприличного не нашел в том, что жена его сидела с Вронским у особого стола и о чем-то оживленно разговаривала; но он заметил, что другим в гостиной это показалось чем-то особенным и неприличным, и потому это показалось неприличным и ему. ",0.9524178122927636,"Алексей Александрович ничего особенного и неприличного не нашёл в том, что жена его сидела с Вронским у особого стола и о чём-то оживлённо разговаривала; но он заметил, что другим в гостиной это показалось чем-то особенным и неприличным, и потому это показалось неприличным и ему. ","Андрей Александрович не нашел ничего особого и плохого, что его жена сидела с Воронским на особом столе и разговаривала о чем то оживленно, но он заметил, что для других в гостях это казалось чему-то особенному и плохому, и именно поэтому оно показалось ему неприличным."
505,14370,Ольга (обнимает Ирину). ,0.5126698129558052,Ольга (обнимает обеих сестёр). ,Ольга (нанимает Ирины).
506,15995,"— Дело не в надежной любви, а в счастье… — С ним я буду счастлива… Состояние у него — слава богу, и не голяк он какой-нибудь, не нищий, а дворянин. ",0.3930478000437444,"Он не нищий, а дворянин. ","- Это не надежная любовь, а счастье... - У него состояние слава Богу, и он не голяк какой-то, не нищета, а царь."
507,1992,"Она вошла к нему в кабинет, чтоб объявить ему свое решение",0.8651554557702773,"Она вошла к нему в кабинет, чтобы объявить ему своё решение","Она пришла в кабинет для того, чтобы сообщить ему о своем решении"
